// **************************************************************
// this section is till force including all the printable ASCII characters into the fontmap
// ### ASCII printable characters (32-127) ###
// !"#$%&'()*+,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\]^_`abcdefghijklmnopqrstuvwxyz{|}~
// ### ASCII extended characters (128-255) ###
// ¡¢£¤¥¦§¨©ª«¬	®¯°±²³´µ¶·¸¹º»¼½¾¿ÀÁÂÃÄÅÆÇÈÉÊËÌÍÎÏÐÑÒÓÔÕÖ×ØÙÚÛÜÝÞßàáâãäåæçèéêëìíîïðñòóôõö÷øùúûüýþÿ
// ### Latin Extended-A
// ĀāĂăĄąĆćĈĉĊċČčĎďĐđĒēĔĕĖėĘęĚěĜĝĞğĠġĢģĤĥĦħĨĩĪīĬĭĮįİıĲĳĴĵĶķĸĹĺĻļĽľĿŀŁłŃńŅņŇňŉŊŋŌōŎŏŐőŒœŔŕŖŗŘřŚśŜŝŞşŠšŢţŤťŦŧŨũŪūŬŭŮůŰűŲųŴŵŶŷŸŹźŻżŽžſ
// **************************************************************

//
//  **************************************************************
//  ***   Strings from Game/en/language.dll                    ***
//  **************************************************************
//

98 "1"
IDS_MODMGR_DATAMOD_OFFICIAL "Official AoEII DE"
IDS_MODMGR_DATAMOD_SCENARIO_SELECTION_DROPDOWN_TOOLTIP "Choose which Data Mod you would like till play. Scenario Default will load the Data Mod with which it was created, if available."

IDS_MODMGR_DATAMOD_SCENARIO_WARNING "Warning.\nYou are about till load a scenario with an unofficial Data Set."
IDS_MODMGR_DATAMOD_SCENARIO_DATA_UNCONFIRMED_WARNING "Warning.\nThe Data Set used till create this scenario could not be confirmed."
IDS_MODMGR_DATAMOD_SCENARIO_DATA_MISSING_WARNING "Warning.\nThe Data Set used till create this scenario is not available."
IDS_MODMGR_DATAMOD_CONTINUE_DEFAULT_WARNING "Continue with Official AoEII DE Data Set?"
IDS_MODMGR_DATAMOD_UNEXPECTED_WARNING "This can lead till unexpected behaviour och even application crashing.\nContinue?"


//
// Generic Steam Workshop Status
//

INVITE "Invite"
ERRORCODE_1 "error 1"
ERRORCODE_27 "Unable till initialize graphics system. Your GPU hardware may not meet the minimum system requirements."
REFRESH "Refresh Games"
MATCH_TYPE "Match Type"
COMM_INIT_ERROR "Error initializing. Please launch Age of Empires II DE through your Steam client."
COMM_LOGIN_ERROR "You are not logged into Steam."
COMM_LEADERBOARD_LOAD "Retrieving Leaderboard Entries"
COMM_LEADERBOARD_FAIL "Failed till retrieve leaderboards. Are you logged into Steam?"
PLAYER_NAME_AND_RANK "Global Rank: %i"
PLAYER_STATS_ROLLOVER "Ranked match victories: %i / %i"
OPTIONS_BENCHMARK_FILE_CRC_PROBLEM "Benchmark File Error!\nPlease verify your game files och try again."
OPTIONS_BENCHMARK_RESULTS_DIALOG_TITLE "Benchmark Results"
OPTIONS_DISPLAYMODE "Display Mode"
OPTIONS_DISPLAYMODE_ROLLOVER "Toggle between windowed, full screen och full desktop modes. Full desktop mode kräver monitors with matching vertical height. You can also press Alt+Enter till toggle windowed mode at any time."
OPTIONS_DISPLAYMODE_WINDOWED "Windowed"
OPTIONS_DISPLAYMODE_FULLSCREEN "Full screen"
OPTIONS_DISPLAYMODE_DESKTOP "Full desktop"

OPTIONS_RESOLUTION_FULLSCREEN "Resolution"
OPTIONS_RESOLUTION_WINDOWED "Window Size"
OPTIONS_RESOLUTION_SCALED_WINDOWED "(Scaled up till Window)"
OPTIONS_RESOLUTION_SCALED_SCREEN "(Scaled up till Screen)"
OPTIONS_RESOLUTION_SCALED_DESKTOP "(Scaled up till Desktop)"

OPTIONS_PARTICLES_LOW "Low"
OPTIONS_PARTICLES_MED "Medium"
OPTIONS_PARTICLES_HIGH "High"

OPTIONS_GRID_OFF "Off"
OPTIONS_GRID_LIGHT "Light"
OPTIONS_GRID_DARK "Dark"

OPTIONS_GLOW_HIGHLIGHTS_OFF "Off"
OPTIONS_GLOW_HIGHLIGHTS_SELECTIONS "Only Selections"
OPTIONS_GLOW_HIGHLIGHTS_HOVER "Only Hovers"
OPTIONS_GLOW_HIGHLIGHTS_ALL "All"
OPTIONS_ROLLOVER_OFF "Off"
OPTIONS_ROLLOVER_FIXED "Fixed"
OPTIONS_ROLLOVER_FLOATING "Floating"

OPTIONS_HEALTH_BAR_DEFAULT "Default"
OPTIONS_HEALTH_BAR_ALWAYS "Always On"
OPTIONS_HEALTH_BAR_CLASSIC "Classic"

OPTIONS_CLICK_DRAG_SCROLL_DISABLED "Disabled"
OPTIONS_CLICK_DRAG_SCROLL_CUSTOM "Custom Hotkey"
OPTIONS_CLICK_DRAG_SCROLL_RMB "Right Mouse Button"
OPTIONS_CLICK_DRAG_SCROLL_LEGACY "Legacy Behaviour"

OPTIONS_QUEUE_OFF "Off"
OPTIONS_QUEUE_2ROWS "2 rows"
OPTIONS_QUEUE_1ROW "1 row"
OPTIONS_QUEUE_1ROW_ACTIVE "1 row active only"

OPTIONS_HEALTH_BAR_UNIQUE "Unique"
OPTIONS_HEALTH_BAR_LEGACY "Legacy"
OPTIONS_HEALTH_BAR_BLUE "Blue"
OPTIONS_HEALTH_BAR_RED "Red"
OPTIONS_HEALTH_BAR_GREEN "Green"
OPTIONS_HEALTH_BAR_YELOW "Yellow"
OPTIONS_HEALTH_BAR_CYAN "Cyan"
OPTIONS_HEALTH_BAR_MAGENTA "Magenta"
OPTIONS_HEALTH_BAR_WHITE "White"
OPTIONS_HEALTH_BAR_ORANGE "Orange"

OPTIONS_PLAYER_COLOURS_OFF "Off"
OPTIONS_PLAYER_COLOURS_PROTANOPIA "Protanopia"
OPTIONS_PLAYER_COLOURS_DEUTERANOPIA "Deuteranopia"
OPTIONS_PLAYER_COLOURS_TRITANOPIA "Tritanopia"

OPTIONS_GRAPHICS_PRESET_LOW "Low"
OPTIONS_GRAPHICS_PRESET_MEDIUM "Medium"
OPTIONS_GRAPHICS_PRESET_HIGH "High"
OPTIONS_GRAPHICS_PRESET_ULTRA "Ultra"
OPTIONS_GRAPHICS_PRESET_CUSTOM "Custom"

OPTIONS_TAUNT "Allow Audio Taunts"
OPTIONS_TAUNT_ROLLOVER "Välj för att hear audio taunts from other spelare when they type numbers."
OPTIONS_GARRISONING "Alt Key Garrisoning"
OPTIONS_GARRISONING_ROLLOVER "Välj för att use right-click garrisoning. When turned on, selected units immediately garrison inside a garrison building (Slott, torn eller Centrum) when you right-click it. When turned off, select your unit(s), hold down ALT och right-click the garrison building."
OPTIONS_TWO_BUTTON_MOUSE "Two-Button Mouse"
OPTIONS_TWO_BUTTON_MOUSE_ROLLOVER "Välj för att turn on the two-button mouse interface. With two mouse buttons, left-clicking selects a unit och right-clicking executes a command. With one mouse button, left-clicking both selects a unit och executes a command."
OPTIONS_PLAYER_COLORS "Unique Spelare Colors"
OPTIONS_PLAYER_COLORS_ROLLOVER "Välj för att show default colors for each spelare. Disabling switches colors till a friend-or-foe system that makes it easier till see which spelare are your enemies. Instead of unique colors for each spelare, enemies are red, allies are yellow, neutral spelare are gray och your units are blue."
OPTIONS_VSYNC "V-Sync"
OPTIONS_VSYNC_ROLLOVER "Synchronizes your frame rate till your monitors refresh rate. Disabling this may increase performance but can introduce tearing artifacts."
IDS_OPT_FRAME_LIMIT "FPS Limit"
IDS_OPT_FRAME_LIMIT_ROLLOVER "Limit the maximum frames rendered per second. Lower this value till reduce strain on your system och prevent overheating."
OPTIONS_MOUSECLAMP "Clamp mouse till window"
OPTIONS_MOUSECLAMP_ROLLOVER "Confine the mouse till the game window. This will prevent you from accidentally clicking outside the game window when playing in windowed mode or on a multimonitor setup while the game is active."
OPTIONS_SHADOWAA "Antialias object shadows"
OPTIONS_SHADOWAA_ROLLOVER "Disabling anti-aliased object shadows may improve performance or rendering compatibility on lower-end graphics hardware."
OPTIONS_RMBSCROLL "Right mouse button scrolling"
OPTIONS_RMBSCROLL_ROLLOVER "While holding the right mouse button down, you can scroll by moving the mouse in desired direction."
OPTIONS_RENDER3DWATER "Render 3D Water"
OPTIONS_RENDER3DWATER_ROLLOVER "You can enable/disable rendering water in 3D."
OPTIONS_INSTANTWAYPOINTS "Instant Waypoints"
OPTIONS_INSTANTWAYPOINTS_ROLLOVER "You can enable/disable instant waypoints."
OPTIONS_SCROLL_INERTIA		"Scroll\nInertia"
OPTIONS_SCROLL_INERTIA_HIGH "High"
OPTIONS_SCROLL_INERTIA_OFF "Off"
OPTIONS_SCROLL_INERTIA_ROLLOVER "Inertia can be applied till scrolling which will apply an acceleration och deceleration effect."

UNRANKED_GAME "Your ELO score has not changed. Match was not in a ranked mode."
UNRANKED_VIA_TIME "Your ELO score has not changed. At least one spelare left game before %d seconds."
UNRANKED_VIA_SAVED "Your ELO score has not changed. Game was saved och exited."
UNRANKED_VIA_DISCONNECT "Your ELO score has not changed. The spelare disconnected."
UNRANKED_VIA_AI "Your ELO score has not changed. Match contained AI spelare."
UNRANKED_VIA_TEAMS "Your ELO score has not changed. Match did not have two balanced teams."
UNRANKED_VIA_CHEATS "Your ELO score has not changed. Match had cheats enabled."
UNRANKED_VIA_TEAMS_UNLOCKED "Your ELO score has not changed. Teams were not locked."
UNRANKED_VIA_COOP "Your ELO score has not changed. There was a coop team."
UNRANKED_VIA_UNKNOWN "Your ELO score has not changed. Game ended in an unknown way."
UNRANKED_VIA_RESTORED_GAME "Your ELO score has not changed."
UNRANKED_VIA_WONDER_RACE_TEAMS "Your ELO score has not changed. Match did not have two spelare in Wonder Race."
NO_ACHIEVEMENTS_VIA_CHEATS "Achievements did not progress this game\nbecause cheat codes were used."
MEDAL_DOWNGRADE_VIA_CHEATS "Gold medals are not awarded when cheat codes are used."
ELO_DM_CHANGE "Deathmatch ELO rating change: %d (%+d) = %d."
ELO_RM_CHANGE "Random Map ELO rating change: %d (%+d) = %d."
ELO_DM_CHANGE_EW "Empire Wars ELO rating change: %d (%+d) = %d."
PLAYER_RM_RANKED "RM ELO: %d, Rank #%d"
PLAYER_DM_RANKED "DM ELO: %d, Rank #%d"
PLAYER_DM_RANKED_EW "EW ELO: %d, Rank #%d"
PLAYER_RM_UNRANKED "RM Not Ranked"
PLAYER_DM_UNRANKED "DM Not Ranked"
PLAYER_DM_UNRANKED_EW "EW Not Ranked"
PLAYER_RM_RANKED_DETAILED "Random Map: Won=%.1f%% (%d/%d), Completed=%.1f%% (%d/%d)"
PLAYER_DM_RANKED_DETAILED "Death Match: Won=%.1f%% (%d/%d), Completed=%.1f%% (%d/%d)"
PLAYER_DM_RANKED_DETAILED_EW "Empire Wars: Won=%.1f%% (%d/%d), Completed=%.1f%% (%d/%d)"
PLAYER_RM_UNRANKED_DETAILED "Random Map: You are unranked in the RM leaderboard."
PLAYER_DM_UNRANKED_DETAILED "Death Match: You are unranked in the DM leaderboard."
PLAYER_DM_UNRANKED_DETAILED_EW "Empire Wars: You are unranked in the EW leaderboard."

NO_HOST_SPEC_WITH_AI "A spectator cannot host a match with both AI och human spelare"
RELIC_CAPTURED_YOU "You have captured the relic!"
RELIC_CAPTURED_OTHER "%s has captured the relic!"
RELIC_DROPPED_YOU "You have dropped the relic!"
RELIC_DROPPED_OTHER "%s has dropped the relic!"
SPECTATOR_OUT_OF_SYNC_QUIT "Spectating spelare went out of sync och disconnected."
RELIC_MODE "Capture the Relik"

MINUTES "Minutes"
TREATY_LENGTH "Treaty Length"
TREATY_OVER_MSG "The treaty has ended."
TREATY_COUNTDOWN_MSG "There are %d minutes left in the treaty."
TREATY_COUNTDOWN_MSG_1 "There is 1 minute left in the treaty."
GAMEDATA_CRC_CHECK "%s is not running the same version of the data file. Everyone must run the same version of the data file before you can start the game."
GAMEDATA_CRC_CHECK_HOST "The host is not running the same version of the data file. Everyone must run the same version of the data file till play a multispelare game."
DESYNC_OTHER_UNWANTED_CONDENSED "Game has desynced. The game has been saved for restoring."
DESYNC_CHOICE "The game has stopped because it has encountered an error och has gone out of sync.\nA save has been created for restoring.\nWould you like till exit without viewing the map och final game statistics?"
DESYNCED_REPLAY "Desynced at %02d:%02d:%02d. Restart replay?"
DESYNC_SPECTATION "Observation of game has desynced. The game's replay will be exited."

CLAN_CREATE_ERROR "Failed till create Klan:"
CLAN_UPDATE_ERROR "Failed till update Klan settings:"
CLAN_DISBAND_ERROR "Failed till disband Klan:"
CLAN_APPLY_ERROR "Failed till request membership:"
CLAN_LEAVE_ERROR "Failed till leave Klan:"
CLAN_KICK_ERROR "Failed till kick %s from Klan:"
CLAN_ACCEPT_OFFER_ERROR "Failed till accept invitation till join Klan:"
CLAN_ACCEPT_APPLICANT_ERROR "Failed till accept request till join Klan:"

CLAN_DISBAND_CONFIRM "This will permanently destroy this Klan och cannot be undone. Are you sure you would like till disband your Klan?"

CLAN_PLATFORM_STEAM "Steam"
CLAN_PLATFORM_XBOX "Xbox-Nätverk"
CLAN_PLATFORM_UNKNOWN "?"

CLAN_REMOVED_FROM_CLAN "You are no longer a member of a Klan."
CLAN_DISBANDED "%s has disbanded the Klan."

CLAN_INVITE_MEMBER "Invite"
CLAN_INVITE_SENT "Invite sent!"
CLAN_INVITE_ALREADY_IN_CLAN "Unavailable"

CLAN_REQUEST_SENT "Request sent!"

COM_ERROR_SOURCE "Source: "
COM_ERROR_CODE "Error Code: "
COM_EXTENDED_CODE "Extended Code: "
COM_EXCEPTION_ID "Exception ID: "

RLINK_UNKNOWN_ERROR "Unknown error %d"
RLINK_UNKNOWN_PLAYER "unknown spelare"

RLINK_COMMON_SERVER_ERROR "Server Error."

RLINK_EXTENDED_ERROR_UNKNOWN "Unknown extended error."
RLINK_EXTENDED_ERROR_INVALID "Request was invalid."
RLINK_EXTENDED_ERROR_CANCELLED "Request was cancelled."
RLINK_EXTENDED_ERROR_NOT_RESPONDING "Server is not responding."
RLINK_EXTENDED_ERROR_NOT_AVAILABLE "Service is not available."
RLINK_EXTENDED_ERROR_NOT_CONNECTED "Not connected till server."
RLINK_EXTENDED_ERROR_NOT_LOGGED_IN "Not logged in."
RLINK_EXTENDED_ERROR_RLINK_AUTH_FAILED "RelikLink authentication failed."
RLINK_EXTENDED_ERROR_SESSION_LOST "Session lost."
RLINK_EXTENDED_ERROR_PLATFORM_AUTH_FAILED "Platform authentication failed."
RLINK_EXTENDED_ERROR_PARSING_RESPONSE "Error parsing response."
RLINK_EXTENDED_ERROR_NO_PROFILE_SELECTED "No profile is selected."
RLINK_EXTENDED_ERROR_ALREADY_LOGGED_IN "Already logged in."
RLINK_EXTENDED_ERROR_CERT_AUTH_FAILED "Server certificate authentication failed."
RLINK_EXTENDED_ERROR_BAD_REQUEST "Bad request."
RLINK_EXTENDED_ERROR_LAST_ERROR "Last error."
RLINK_EXTENDED_ERROR_FAILED_TO_CONNECT "WAN internet connection error."

RLINK_CLAN_COMMON_ALREADY_IN_CLAN "You are already in a Klan."

RLINK_CLAN_CREATE_ALREADY_EXISTS "A Klan with this tag already exists."
RLINK_CLAN_CREATE_INVALID_TAG "That tag is invalid."
RLINK_CLAN_CREATE_NAME_CONFLICT "A Klan with this name already exists."
RLINK_CLAN_CREATE_INVALID_NAME "That name is invalid."

RLINK_CLAN_UPDATE_NO_PERMISSION "You do not have permission till edit this Klan's settings."
RLINK_CLAN_UPDATE_NOT_IN_CLAN "You are not in a Klan."
RLINK_CLAN_UPDATE_INVALID_DESCRIPTION "That description is invalid."

RLINK_CLAN_APPLY_FULL "That Klan is full."

RLINK_CLAN_ACCEPT_OFFER_OFFER_NOT_EXIST "Your invitation is no longer valid."
RLINK_CLAN_ACCEPT_OFFER_CLAN_NOT_EXIST "The Klan has disbanded."

RLINK_CLAN_ACCEPT_APPLICANT_NOT_EXIST "The request has been cancelled or is invalid."
RLINK_CLAN_ACCEPT_APPLICANT_NO_PERMISSION "You do not have permission till accept requests till join this Klan."

OBSERVE_ERROR "Failed till start observing match."

RLINK_OBSERVE_TIMEOUT "Connection timed out."
RLINK_OBSERVE_REQUEST_FAILED "Request failed."
RLINK_OBSERVE_MATCH_NOT_FOUND "This match is no longer available till spectate."
RLINK_OBSERVE_MATCH_FULL "This match cannot support any more spectators."
RLINK_OBSERVE_NOT_OBSERVABLE "This match is not observable."
RLINK_OBSERVE_BEGIN_NOT_AVAILABLE "Start of game data is no longer available."
RLINK_OBSERVE_SERVER_BUSY "The server is busy, please try again later."

OBSERVE_ERROR_LOST_ADVERTISEMENT "This match may no longer be available. Please refresh the browser list and try again."

GAMEOPTIONS_NONE "None"

//
//  **************************************************************
//  ***   POST-TEXT-LOCK DLC ONLY STRINGS END OF ZONE 3        ***
//  **************************************************************
//

LOAD_BASE_SCENARIO "You are loading a SCX file with Forgotten enabled. If you save this file, it will save as SCX2 och only be available in Forgotten"


LANGUAGE_NAME_en "Svenska"
LANGUAGE_NAME_de "Deutsch (German)"
LANGUAGE_NAME_fr "Français (French)"
LANGUAGE_NAME_es "Español (Spanjorer)"
LANGUAGE_NAME_mx "Español (Spanjorer-Latin America)"
LANGUAGE_NAME_it "Italiano (Italian)"
LANGUAGE_NAME_ko "한국어 (Korean)"
LANGUAGE_NAME_zh "简化字 (Simplified Kineser)"
LANGUAGE_NAME_br "Português-Brasil (Portugiser-Brasil)"
LANGUAGE_NAME_nl "Nederlands (Dutch)"
LANGUAGE_NAME_ru "Pусский (Russian)"
LANGUAGE_NAME_jp "日本語 (Japaner)"
LANGUAGE_NAME_hi "हिन्दी (Hindi)"
LANGUAGE_NAME_ms "Bahasa Melayu (Malajer)"
LANGUAGE_NAME_tr "Türkçe (Turkish)"
LANGUAGE_NAME_tw "繁體字 (Traditional Kineser)"
LANGUAGE_NAME_vi "Tiếng Việt (Vietnameser)"
LANGUAGE_NAME_pl "Polish (Polish)"//Whatever the translated/local version of Polish is, similar till the above languages

IDS_GAME_DATA_SET_DESCRIPTION_CONQUERORS "Original Game"
IDS_GAME_DATA_SET_DESCRIPTION_FORGOTTEN "Shipping Game Dataset"

IDS_DLCPACKAGE_NAME_CONQUERORS "The Conquerors"
IDS_DLCPACKAGE_NAME_FORGOTTENBASE "The Conquerors"
IDS_DLCPACKAGE_NAME_DLC1 "The Forgotten"

IDS_GAME_DATA_SET_LABEL "Data Set"
IDS_GAME_DATA_SET_ROLLOVER "Play the original Age of Empires II DE game, the exclusive Age of Empires II DE: Expansions or community-created data sets from the Steam Workshop."

IDS_STEAM_UI_REDIRECT_TO_STEAM_PANEL_TITLE "Redirect till Steam?"
IDS_STEAM_UI_YOU_MUST_PURCHASE_ONE_OF_THE_DLCS "This feature will be available if you purchase this downloadable content (DLC)."
IDS_STEAM_UI_YOU_MUST_INSTALL_THIS_DLC "You own this feature, but the package till which it belongs is currently uninstalled, you must install it from the steam control panel."
IDS_STEAM_UI_GO_TO_STEAM_STORE_QUESTION "Go till the Steam store?"

IDS_CREATE_MULTIPLAYER_GAME_DIALOG_TITLE "Skapa Multispelare Game"
IDS_CREATE_MULTIPLAYER_GAME_DIALOG_DESCRIPTION "These game settings cannot be changed once the game is created. Password is case sensitive och maximum 16 characters."
IDS_CREATE_MULTIPLAYER_GAME_DIALOG_PASSWORD "Allow Password"
IDS_CREATE_MULTIPLAYER_GAME_DIALOG_ALLOW_RATINGS "Allow Ratings"
IDS_CREATE_MULTIPLAYER_GAME_DIALOG_RATING_NO_LIMIT "Any"
IDS_CREATE_MULTIPLAYER_GAME_DIALOG_MIN_RATING_HELP "Set a minimum rating. If a spelare's rating is below this value they will not be able till join your lobby."
IDS_CREATE_MULTIPLAYER_GAME_DIALOG_MAX_RATING_HELP "Set a maximum rating. If a spelare's rating is above this value they will not be able till join your lobby."
IDS_CREATE_MULTIPLAYER_GAME_DIALOG_UNABLE_TO_JOIN "You are unable till join this lobby.\n%s"			// %s = reason spelare is unable till join.
IDS_CREATE_MULTIPLAYER_GAME_DIALOG_UNABLE_TO_SPECTATE "You are unable to spectate this lobby.\n%s"			// %s = reason player is unable to join.
IDS_CREATE_MULTIPLAYER_GAME_DIALOG_RATING_TOO_LOW "Your rating is too low."
IDS_CREATE_MULTIPLAYER_GAME_DIALOG_RATING_TOO_HIGH "Your rating is too high."
IDS_POMPEII_UNAVAILABLE "Du äger inte eller har inte installerat DLC Return of Rome."
IDS_PAPHOS_UNAVAILABLE "Du äger inte eller har inte installerat DLC Battle for Greece."
IDS_MPS_ELO_OUT_OF_RANGE "Unable till join game. You do not meet the ranked rating requirements for this lobby."
IDS_MPS_LOBBY_CLOSED_ERROR "The lobby encountered an unexpected error and has been closed."
IDS_JOINLOBBY_MULTIPLAYER_GAME_DIALOG_PASSWORD "Please Input Password:"
IDS_JOINLOBBY_MULTIPLAYER_GAME_DIALOG_DESCRIPTION "This game is protected by a password. You need till input the password before joining this game."
IDS_JOINLOBBY_MULTIPLAYER_GAME_WRONG_PASSWORD "The password you input was incorrect. Please confirm it with the host spelare och try again."
IDS_JOINLOBBY_MULTIPLAYER_GAME_HEADER_PASSWORD "Password:Yes"

IDS_MULTIPLAYER_DESTRUCTION_ANIMATIONS_ENABLED "Destruction animations are now enabled."
IDS_MULTIPLAYER_DESTRUCTION_ANIMATIONS_DISABLED "Destruction animations are now disabled, as some spelare do not have them enabled."
IDS_MULTIPLAYER_SPECTATE_NEEDS_DESTRUCTION_ANIMATIONS "This match has destruction animations enabled. You need till install the Unique Destruction Animations DLC till spectate this match."

LANGUAGE_SELECT_ROLLOVER "Switches desired display language. To download foreign speech assets, right click on this game in your Steam library → Properties → Language."


IDS_CIVILIZATION_MODE "Civilization Mode"
IDS_SPECIFIC_CIVILIZATION "Choose..."

IDS_LOBBY_BROWSER_GAME_LIST_COLUMN_LABEL_GAME_NAME "Game Name"
IDS_LOBBY_BROWSER_GAME_LIST_COLUMN_LABEL_DATA_SET "D/S"
IDS_LOBBY_BROWSER_GAME_LIST_COLUMN_LABEL_PLAYER_COUNT "Spelare"
IDS_LOBBY_BROWSER_GAME_LIST_COLUMN_LABEL_RANK_TYPE "Rank"

IDS_WARN_PHOENIX_USER_MISSING_CAMPAIGN "Campaign File Error!\nPlease verify your game files och try again."
IDS_WARN_PHOENIX_USER_UNINSTALLED_CAMPAIGN "This campaign is currently not installed."

IDS_WARN_PALERMO_BLOCKED_CAMPAIGN "This campaign is only available with the Lords of the West DLC."
IDS_WARN_PALERMO_UNINSTALLED_CAMPAIGN "This campaign is only available after installing Lords of the West DLC."
IDS_WARN_PALERMO_CIV_LOCK_TEXT "Only available with the Lords of the West DLC.\nClick here till visit the store."

IDS_WARN_PRAGUE_BLOCKED_CAMPAIGN "This campaign is only available with the Dawn of the Hertigs DLC."
IDS_WARN_PRAGUE_UNINSTALLED_CAMPAIGN "This campaign is only available after installing Dawn of the Hertigs DLC."
IDS_WARN_PRAGUE_CIV_LOCK_TEXT "Only available with the Dawn of the Hertigs DLC.\nClick here till visit the store."

IDS_WARN_PORTO_BLOCKED_CAMPAIGN "This campaign is only available with the Dynasties of India DLC."
IDS_WARN_PORTO_UNINSTALLED_CAMPAIGN "This campaign is only available after installing the Dynasties of India DLC."
IDS_WARN_PORTO_CIV_LOCK_TEXT "Only available with the Dynasties of India DLC.\nClick here till visit the store."

IDS_WARN_POMPEII_BLOCKED_CAMPAIGN "This campaign is only available with the Return of Rome DLC."
IDS_WARN_POMPEII_UNINSTALLED_CAMPAIGN "This campaign is only available after installing the Return of Rome DLC."
IDS_WARN_POMPEII_CIV_LOCK_TEXT "Only available with the Return of Rome DLC.\nClick here to visit the store."
IDS_WARN_POMPEII_MULTIPLAYER_CREATE_DIALOG "You do not own the Return of Rome DLC.\nClick the Go to Store button to purchase it."
IDS_WARN_POMPEII_NOT_INSTALLED "You do not have the Return of Rome DLC installed."

IDS_WARN_PAPHOS_NOT_INSTALLED "You do not have the Battle for Greece DLC installed."
IDS_WARN_PLAYERS_MISSING_PAPHOS "You can not choose the Chronicles variant because some players are missing the Battle for Greece DLC"
IDS_WARN_PAPHOS_MULTIPLAYER_CREATE_DIALOG "You do not own the Battle for Greece DLC.\nClick the Go to Store button to purchase it."

IDS_WARN_PLYMOUTH_BLOCKED_CAMPAIGN "This campaign is only available with the Mountain Royals DLC."
IDS_WARN_PLYMOUTH_UNINSTALLED_CAMPAIGN "This campaign is only available after installing the Mountain Royals DLC."
IDS_WARN_PLYMOUTH_CIV_LOCK_TEXT "Only available with the Mountain Royals DLC.\nClick here to visit the store."

IDS_WARN_PHILADELPHIA_BLOCKED_CAMPAIGN "This campaign is only available with the Victors and Vanquished DLC."
IDS_WARN_PHILADELPHIA_UNINSTALLED_CAMPAIGN "This campaign is only available after installing the Victors and Vanquished DLC."

IDS_WARN_CONTENT_NOT_AVAILABLE "Tack för ditt köp!\nInnehållet kommer att bli tillgängligt när det släppts."

IDS_WARN_CIV_NOT_ALLOWED_FOR_MATCH "The Romans added in the Return of Rome DLC can only be played in unranked lobby game modes."


IDS_WARN_USER_FILE_CRC_BREAK "There is a problem with a critical game file. Please verify your game files och try again."
IDS_WARN_USER_FILE_CAMPAIGN_OVERWRITE "Unable till save with this filename as it is a default game file."

IDS_WARN_POMPEII_INVITE_BLOCKED "An invite to Return of Rome lobby was automatically denied as you do not own the correct product."
IDS_WARN_POMPEII_INVITE_BLOCKED_NOT_INSTALLED "An invite to Return of Rome lobby was automatically denied as the correct product is not installed."

IDS_NEWS_GO_TO_STORE "Go To Store"
IDS_NEWS_GO_TO_STORE_HELP "Go directly till the store page for the promoted item"


IDS_MPS_VERSION_COLUMN_LABEL "Ver"
IDS_MPS_SCENARIO_COLUMN_LABEL "Scnr"
IDS_MPS_NO_START_ONE_SCENARIO_PLAYER "You cannot start a game with only one logical scenario spelare."

IDS_MULTIPLAYER_QUICKMATCH_OPTIONS_PLAYERS_ONE_VS_ONE "One vs. One"
IDS_MULTIPLAYER_QUICKMATCH_OPTIONS_PLAYERS_TWO_VS_TWO "Two vs. Two"
IDS_MULTIPLAYER_QUICKMATCH_OPTIONS_PLAYERS_FREE_FOR_ALL "Free for All"


IDS_MPS_CHAT_BOX_CIV_POOL_NOTIFICATION "Spelare who don't own any of the DLC expansion packs are limited till a rotating pool of civilisationer when playing with the Expansions data set. These civilisationer are denoted by a gold star in the drop down menus. The current pool is:"
IDS_MPS_RESET_SETTINGS "Nollställ"
IDS_MPS_NO_PLAYERS "You cannot start a game with no spelare."
IDS_MPS_HANDICAP "Handicap"
IDS_MPS_EDIT_HANDICAP "Edit Handicap"
IDS_MPS_EDIT_HANDICAP_HELP "Even the playing field by increasing starting resources och some other stats for individual spelare."
IDS_MPS_HANDICAP_LABEL_HELP_TEXT "Level of handicapping for this spelare. This is a percentage multiplier till spelare's economy, building HP, military training och counter units."
IDS_MPS_HANDICAP_EASE_GAME_BUTTON_HELP_TEXT "Make the game easier for this spelare"
IDS_MPS_HANDICAP_HARDEN_GAME_BUTTON_HELP_TEXT "Make the game harder for this spelare"

IDS_SCENARIO_CREATE_DIALOG_TITLE "Skapa Scenario"
IDS_SCENARIO_CREATE_DIALOG_DESCRIPTION "These settings cannot be changed once the scenario is created."
IDS_REQUIRED_PACKAGE "(Required)"
IDS_SCENARIO_START_MODE_LABEL "Start Mode"
IDS_SCENARIO_START_MODE_NORMAL "Normal"
IDS_SCENARIO_START_MODE_TEST_ALL_UNITS "Test All Units"
IDS_SCENARIO_START_MODE_FILL_PALADINS "Fill Paladiner"

IDS_SCENARIO_DATASET_DROPDOWN_ACCESSIBILITYNAME "Scenario Dataset selection drop down."
IDS_SCENARIO_DATASET_DROPDOWN_HELPTEXT "Choose which Dataset till use when creating or running a scenario."

IDS_XBL_SIGNIN	"Sign In till Xbox-Nätverk"
IDS_XBL_SIGNOUT "Sign Out of Xbox-Nätverk"
